t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3,primal_residual,dual_residual
1.304,0.00687656,-0.000311551,-0.00705276,8.94566e-06,0.00014961,0.00905565,-0.000681245,5.34981e-05,-2.61394e-06,7.88972e-05,0.000381453,0.0114392,0.678143,0.638503,0.66779,0.647959,0,0
1.305,0.00687588,-0.000311497,-0.00705277,8.98393e-06,0.000149798,0.00906137,-0.000677207,5.32624e-05,-2.57561e-06,7.75724e-05,0.000369206,0.0114358,0.678143,0.638503,0.667791,0.647959,0,0
1.306,0.0068752,-0.000311444,-0.00705277,9.02159e-06,0.00014998,0.00906709,-0.000673172,5.30264e-05,-2.53709e-06,7.62383e-05,0.000357022,0.0114325,0.678143,0.638503,0.667791,0.647959,0,0
1.307,0.00687453,-0.000311391,-0.00705277,9.05864e-06,0.000150155,0.0090728,-0.00066914,5.27902e-05,-2.4981e-06,7.48922e-05,0.000344902,0.0114291,0.678143,0.638504,0.667791,0.647959,0,0
1.308,0.00687387,-0.000311338,-0.00705277,9.09507e-06,0.000150325,0.00907852,-0.000665111,5.25536e-05,-2.45872e-06,7.35443e-05,0.000332834,0.0114258,0.678143,0.638504,0.667791,0.647959,0,0
1.309,0.0068732,-0.000311286,-0.00705278,9.13089e-06,0.000150489,0.00908423,-0.000661085,5.23167e-05,-2.41901e-06,7.221e-05,0.000320818,0.0114224,0.678143,0.638504,0.667791,0.647959,0,0
1.31,0.00687254,-0.000311234,-0.00705278,9.16609e-06,0.000150647,0.00908994,-0.000657063,5.20796e-05,-2.37895e-06,7.08853e-05,0.000308861,0.0114191,0.678143,0.638504,0.667791,0.647959,0,0
1.311,0.00687189,-0.000311182,-0.00705278,9.20069e-06,0.000150798,0.00909565,-0.000653044,5.18422e-05,-2.33826e-06,6.95729e-05,0.000296957,0.0114157,0.678143,0.638504,0.667791,0.647959,0,0
1.312,0.00687124,-0.00031113,-0.00705278,9.23469e-06,0.000150944,0.00910136,-0.000649029,5.16046e-05,-2.29716e-06,6.82721e-05,0.000285116,0.0114124,0.678143,0.638504,0.667791,0.647959,0,0
1.313,0.00687059,-0.000311079,-0.00705279,9.26809e-06,0.000151084,0.00910706,-0.000645018,5.13668e-05,-2.25558e-06,6.6976e-05,0.000273329,0.0114091,0.678143,0.638504,0.667791,0.647959,0,0
1.314,0.00686995,-0.000311027,-0.00705279,9.3009e-06,0.000151218,0.00911277,-0.00064101,5.11287e-05,-2.21358e-06,6.56876e-05,0.000261602,0.0114057,0.678142,0.638504,0.667791,0.647959,0,0
1.315,0.00686931,-0.000310976,-0.00705279,9.33312e-06,0.000151346,0.00911847,-0.000637006,5.08904e-05,-2.17117e-06,6.44092e-05,0.000249942,0.0114024,0.678142,0.638504,0.667791,0.647959,0,0
1.316,0.00686867,-0.000310926,-0.00705279,9.36476e-06,0.000151468,0.00912417,-0.000633006,5.06519e-05,-2.1286e-06,6.31466e-05,0.000238345,0.011399,0.678142,0.638504,0.667791,0.647959,0,0
1.317,0.00686804,-0.000310875,-0.0070528,9.39582e-06,0.000151585,0.00912987,-0.000629011,5.04132e-05,-2.08565e-06,6.18928e-05,0.000226809,0.0113957,0.678142,0.638505,0.667791,0.647959,0,0
1.318,0.00686741,-0.000310825,-0.0070528,9.42631e-06,0.000151696,0.00913557,-0.000625019,5.01743e-05,-2.04216e-06,6.06473e-05,0.000215337,0.0113924,0.678142,0.638505,0.667792,0.647959,0,0
1.319,0.00686679,-0.000310775,-0.0070528,9.45624e-06,0.000151801,0.00914126,-0.000621032,4.99353e-05,-1.99829e-06,5.94251e-05,0.000203923,0.011389,0.678142,0.638505,0.667792,0.647959,0,0
1.32,0.00686617,-0.000310725,-0.0070528,9.48561e-06,0.0001519,0.00914696,-0.000617049,4.96961e-05,-1.95424e-06,5.82188e-05,0.00019257,0.0113857,0.678142,0.638505,0.667792,0.647959,0,0
1.321,0.00686556,-0.000310675,-0.0070528,9.51443e-06,0.000151994,0.00915265,-0.000613071,4.94568e-05,-1.91014e-06,5.70368e-05,0.000181278,0.0113824,0.678142,0.638505,0.667792,0.647959,0,0
1.322,0.00686495,-0.000310626,-0.00705281,9.54273e-06,0.000152082,0.00915834,-0.000609098,4.92173e-05,-1.866e-06,5.58841e-05,0.000170043,0.011379,0.678142,0.638505,0.667792,0.647959,0,0
1.323,0.00686434,-0.000310577,-0.00705281,9.5705e-06,0.000152164,0.00916403,-0.000605129,4.89777e-05,-1.82213e-06,5.47624e-05,0.000158867,0.0113757,0.678142,0.638505,0.667792,0.647959,0,0
1.324,0.00686374,-0.000310528,-0.00705281,9.59777e-06,0.000152241,0.00916972,-0.000601165,4.8738e-05,-1.77831e-06,5.36672e-05,0.000147744,0.0113724,0.678142,0.638505,0.667792,0.647959,0,0
1.325,0.00686314,-0.000310479,-0.00705281,9.62455e-06,0.000152312,0.0091754,-0.000597206,4.84981e-05,-1.73449e-06,5.26004e-05,0.000136673,0.011369,0.678142,0.638505,0.667792,0.647959,0,0
1.326,0.00686254,-0.000310431,-0.00705281,9.65086e-06,0.000152378,0.00918109,-0.000593252,4.82582e-05,-1.69081e-06,5.15632e-05,0.000125662,0.0113657,0.678142,0.638505,0.667792,0.647959,0,0
1.327,0.00686195,-0.000310383,-0.00705281,9.6767e-06,0.000152438,0.00918677,-0.000589303,4.80181e-05,-1.6471e-06,5.05607e-05,0.000114701,0.0113624,0.678142,0.638505,0.667792,0.647959,0,0
1.328,0.00686136,-0.000310335,-0.00705282,9.70211e-06,0.000152493,0.00919245,-0.00058536,4.7778e-05,-1.60339e-06,4.9594e-05,0.000103798,0.0113591,0.678141,0.638505,0.667792,0.647959,0,0
1.329,0.00686078,-0.000310287,-0.00705282,9.72708e-06,0.000152543,0.00919813,-0.000581422,4.75378e-05,-1.55963e-06,4.86617e-05,9.29432e-05,0.0113557,0.678141,0.638505,0.667792,0.647959,0,0
1.33,0.0068602,-0.00031024,-0.00705282,9.75165e-06,0.000152587,0.00920381,-0.000577489,4.72975e-05,-1.51568e-06,4.77651e-05,8.21379e-05,0.0113524,0.678141,0.638505,0.667792,0.647959,0,0
1.331,0.00685963,-0.000310193,-0.00705282,9.77583e-06,0.000152625,0.00920948,-0.000573562,4.70572e-05,-1.47181e-06,4.69024e-05,7.13856e-05,0.0113491,0.678141,0.638505,0.667792,0.647959,0,0
1.332,0.00685905,-0.000310146,-0.00705282,9.79964e-06,0.000152658,0.00921516,-0.00056964,4.68168e-05,-1.42799e-06,4.60689e-05,6.0687e-05,0.0113458,0.678141,0.638505,0.667793,0.647959,0,0
1.333,0.00685849,-0.000310099,-0.00705282,9.82308e-06,0.000152686,0.00922083,-0.000565725,4.65763e-05,-1.38409e-06,4.52598e-05,5.0049e-05,0.0113424,0.678141,0.638505,0.667793,0.647959,0,0
1.334,0.00685792,-0.000310053,-0.00705282,9.84618e-06,0.000152709,0.0092265,-0.000561815,4.63358e-05,-1.34002e-06,4.4474e-05,3.94687e-05,0.0113391,0.678141,0.638505,0.667793,0.647959,0,0
1.335,0.00685736,-0.000310006,-0.00705283,9.86893e-06,0.000152726,0.00923217,-0.000557911,4.60953e-05,-1.29568e-06,4.37009e-05,2.89407e-05,0.0113358,0.678141,0.638505,0.667793,0.647959,0,0
1.336,0.00685681,-0.000309961,-0.00705283,9.89135e-06,0.000152738,0.00923784,-0.000554013,4.58547e-05,-1.25121e-06,4.29434e-05,1.84591e-05,0.0113325,0.678141,0.638506,0.667793,0.647959,0,0
1.337,0.00685625,-0.000309915,-0.00705283,9.91344e-06,0.000152745,0.0092435,-0.000550121,4.56141e-05,-1.20654e-06,4.22004e-05,8.03432e-06,0.0113291,0.678141,0.638506,0.667793,0.647959,0,0
1.338,0.00685571,-0.000309869,-0.00705283,9.93521e-06,0.000152746,0.00924917,-0.000546235,4.53735e-05,-1.16151e-06,4.14715e-05,-2.34869e-06,0.0113258,0.678141,0.638506,0.667793,0.647959,0,0
1.339,0.00685516,-0.000309824,-0.00705283,9.95667e-06,0.000152743,0.00925483,-0.000542356,4.51329e-05,-1.11632e-06,4.07615e-05,-1.26674e-05,0.0113225,0.678141,0.638506,0.667793,0.647959,0,0
1.34,0.00685462,-0.000309779,-0.00705283,9.97782e-06,0.000152734,0.00926049,-0.000538483,4.48922e-05,-1.07118e-06,4.00603e-05,-2.29279e-05,0.0113192,0.678141,0.638506,0.667793,0.647959,0,0
1.341,0.00685408,-0.000309734,-0.00705283,9.99867e-06,0.00015272,0.00926615,-0.000534617,4.46516e-05,-1.02636e-06,3.93738e-05,-3.31332e-05,0.0113159,0.67814,0.638506,0.667793,0.647959,0,0
1.342,0.00685355,-0.00030969,-0.00705283,1.00192e-05,0.000152701,0.00927181,-0.000530757,4.44109e-05,-9.81879e-07,3.87101e-05,-4.32769e-05,0.0113126,0.67814,0.638506,0.667793,0.647959,0,0
1.343,0.00685302,-0.000309645,-0.00705283,1.00395e-05,0.000152677,0.00927746,-0.000526904,4.41702e-05,-9.37599e-07,3.80651e-05,-5.33586e-05,0.0113092,0.67814,0.638506,0.667793,0.647959,0,0
1.344,0.0068525,-0.000309601,-0.00705284,1.00595e-05,0.000152648,0.00928312,-0.000523057,4.39296e-05,-8.93473e-07,3.74469e-05,-6.33722e-05,0.0113059,0.67814,0.638506,0.667793,0.647959,0,0
1.345,0.00685198,-0.000309558,-0.00705284,1.00793e-05,0.000152614,0.00928877,-0.000519217,4.36889e-05,-8.49671e-07,3.68483e-05,-7.33271e-05,0.0113026,0.67814,0.638506,0.667793,0.647959,0,0
1.346,0.00685146,-0.000309514,-0.00705284,1.00988e-05,0.000152575,0.00929442,-0.000515385,4.34483e-05,-8.06094e-07,3.62557e-05,-8.32134e-05,0.0112993,0.67814,0.638506,0.667793,0.647959,0,0
1.347,0.00685095,-0.000309471,-0.00705284,1.0118e-05,0.000152531,0.00930007,-0.000511559,4.32077e-05,-7.62824e-07,3.56688e-05,-9.30344e-05,0.011296,0.67814,0.638506,0.667793,0.647959,0,0
1.348,0.00685044,-0.000309428,-0.00705284,1.0137e-05,0.000152482,0.00930572,-0.00050774,4.29671e-05,-7.19807e-07,3.50909e-05,-0.000102809,0.0112927,0.67814,0.638506,0.667793,0.647959,0,0
1.349,0.00684993,-0.000309385,-0.00705284,1.01558e-05,0.000152428,0.00931136,-0.000503929,4.27266e-05,-6.77033e-07,3.45149e-05,-0.000112526,0.0112894,0.67814,0.638506,0.667793,0.647959,0,0
1.35,0.00684943,-0.000309342,-0.00705284,1.01743e-05,0.00015237,0.00931701,-0.000500125,4.2486e-05,-6.34496e-07,3.39347e-05,-0.000122188,0.0112861,0.67814,0.638506,0.667793,0.647959,0,0
1.351,0.00684893,-0.0003093,-0.00705284,1.01926e-05,0.000152306,0.00932265,-0.000496328,4.22455e-05,-5.92191e-07,3.33567e-05,-0.000131805,0.0112828,0.67814,0.638506,0.667793,0.647959,0,0
1.352,0.00684844,-0.000309258,-0.00705284,1.02106e-05,0.000152238,0.00932829,-0.000492538,4.20051e-05,-5.50233e-07,3.27717e-05,-0.000141382,0.0112795,0.678139,0.638506,0.667793,0.647959,0,0
1.353,0.00684795,-0.000309216,-0.00705284,1.02284e-05,0.000152165,0.00933393,-0.000488757,4.17647e-05,-5.08526e-07,3.21799e-05,-0.00015092,0.0112762,0.678139,0.638506,0.667793,0.647959,0,0
1.354,0.00684746,-0.000309174,-0.00705284,1.02459e-05,0.000152088,0.00933957,-0.000484982,4.15243e-05,-4.67193e-07,3.15786e-05,-0.000160418,0.0112728,0.678139,0.638506,0.667793,0.647959,0,0
1.355,0.00684698,-0.000309133,-0.00705284,1.02632e-05,0.000152005,0.0093452,-0.000481216,4.1284e-05,-4.26428e-07,3.0971e-05,-0.000169863,0.0112695,0.678139,0.638506,0.667793,0.647959,0,0
1.356,0.0068465,-0.000309092,-0.00705284,1.02802e-05,0.000151918,0.00935084,-0.000477457,4.10437e-05,-3.86206e-07,3.03574e-05,-0.000179263,0.0112662,0.678139,0.638507,0.667793,0.647959,0,0
1.357,0.00684602,-0.000309051,-0.00705284,1.02969e-05,0.000151826,0.00935647,-0.000473706,4.08035e-05,-3.46296e-07,2.97351e-05,-0.000188617,0.0112629,0.678139,0.638507,0.667793,0.647958,0,0
1.358,0.00684555,-0.00030901,-0.00705284,1.03134e-05,0.000151729,0.0093621,-0.000469962,4.05633e-05,-3.06597e-07,2.91044e-05,-0.000197928,0.0112596,0.678139,0.638507,0.667793,0.647958,0,0
1.359,0.00684508,-0.000308969,-0.00705284,1.03296e-05,0.000151628,0.00936773,-0.000466227,4.03233e-05,-2.67271e-07,2.84656e-05,-0.000207197,0.0112563,0.678139,0.638507,0.667793,0.647958,0,0
1.36,0.00684462,-0.000308929,-0.00705284,1.03455e-05,0.000151522,0.00937336,-0.0004625,4.00833e-05,-2.28476e-07,2.78191e-05,-0.000216421,0.011253,0.678139,0.638507,0.667793,0.647958,0,0
1.361,0.00684416,-0.000308889,-0.00705284,1.03612e-05,0.000151412,0.00937899,-0.000458781,3.98433e-05,-1.90402e-07,2.71746e-05,-0.000225605,0.0112497,0.678139,0.638507,0.667793,0.647958,0,0
1.362,0.0068437,-0.00030885,-0.00705284,1.03765e-05,0.000151297,0.00938461,-0.000455071,3.96035e-05,-1.53013e-07,2.65378e-05,-0.000234738,0.0112464,0.678139,0.638507,0.667793,0.647958,0,0
1.363,0.00684325,-0.00030881,-0.00705284,1.03916e-05,0.000151177,0.00939023,-0.000451368,3.93637e-05,-1.16155e-07,2.58993e-05,-0.000243832,0.0112431,0.678139,0.638507,0.667793,0.647958,0,0
1.364,0.0068428,-0.000308771,-0.00705285,1.04064e-05,0.000151053,0.00939585,-0.000447674,3.9124e-05,-7.97131e-08,2.52588e-05,-0.000252877,0.0112399,0.678139,0.638507,0.667793,0.647958,0,0
1.365,0.00684235,-0.000308732,-0.00705285,1.04209e-05,0.000150925,0.00940147,-0.000443988,3.88845e-05,-4.38846e-08,2.46196e-05,-0.000261878,0.0112366,0.678138,0.638507,0.667793,0.647958,0,0
1.366,0.00684191,-0.000308693,-0.00705285,1.04352e-05,0.000150792,0.00940709,-0.000440311,3.8645e-05,-8.68867e-09,2.39723e-05,-0.000270828,0.0112333,0.678138,0.638507,0.667793,0.647958,0,0
1.367,0.00684147,-0.000308655,-0.00705285,1.04492e-05,0.000150654,0.00941271,-0.000436643,3.84056e-05,2.60348e-08,2.33261e-05,-0.000279719,0.01123,0.678138,0.638507,0.667793,0.647958,0,0
1.368,0.00684103,-0.000308616,-0.00705285,1.04628e-05,0.000150512,0.00941832,-0.000432983,3.81663e-05,6.0178e-08,2.26842e-05,-0.000288552,0.0112267,0.678138,0.638507,0.667793,0.647958,0,0
1.369,0.0068406,-0.000308578,-0.00705285,1.04763e-05,0.000150366,0.00942394,-0.000429332,3.79271e-05,9.36815e-08,2.20523e-05,-0.00029733,0.0112234,0.678138,0.638507,0.667793,0.647958,0,0
1.37,0.00684018,-0.00030854,-0.00705284,1.04894e-05,0.000150215,0.00942955,-0.00042569,3.76881e-05,1.26741e-07,2.14241e-05,-0.000306056,0.0112201,0.678138,0.638507,0.667793,0.647958,0,0
1.371,0.00683975,-0.000308503,-0.00705284,1.05022e-05,0.00015006,0.00943516,-0.000422056,3.74492e-05,1.59207e-07,2.0799e-05,-0.000314724,0.0112168,0.678138,0.638507,0.667793,0.647958,0,0
1.372,0.00683933,-0.000308466,-0.00705284,1.05148e-05,0.0001499,0.00944077,-0.000418432,3.72104e-05,1.91192e-07,2.01892e-05,-0.000323333,0.0112135,0.678138,0.638507,0.667793,0.647958,0,0
1.373,0.00683892,-0.000308428,-0.00705284,1.05272e-05,0.000149736,0.00944637,-0.000414817,3.69717e-05,2.2272e-07,1.95815e-05,-0.000331885,0.0112102,0.678138,0.638507,0.667793,0.647958,0,0
1.374,0.0068385,-0.000308392,-0.00705284,1.05392e-05,0.000149568,0.00945198,-0.00041121,3.67331e-05,2.5398e-07,1.89818e-05,-0.000340376,0.011207,0.678137,0.638507,0.667793,0.647958,0,0
1.375,0.00683809,-0.000308355,-0.00705284,1.05511e-05,0.000149396,0.00945758,-0.000407613,3.64947e-05,2.84898e-07,1.83893e-05,-0.000348791,0.0112037,0.678137,0.638507,0.667794,0.647957,0,0
1.376,0.00683769,-0.000308319,-0.00705284,1.05626e-05,0.00014922,0.00946318,-0.000404025,3.62565e-05,3.15321e-07,1.77914e-05,-0.000357134,0.0112004,0.678137,0.638507,0.667794,0.647957,0,0
1.377,0.00683728,-0.000308282,-0.00705284,1.05739e-05,0.000149039,0.00946878,-0.000400447,3.60183e-05,3.4518e-07,1.71886e-05,-0.000365419,0.0111971,0.678137,0.638507,0.667794,0.647957,0,0
1.378,0.00683689,-0.000308247,-0.00705284,1.05849e-05,0.000148854,0.00947438,-0.000396877,3.57804e-05,3.74541e-07,1.65841e-05,-0.000373641,0.0111938,0.678137,0.638507,0.667794,0.647957,0,0
1.379,0.00683649,-0.000308211,-0.00705284,1.05957e-05,0.000148666,0.00947998,-0.000393318,3.55426e-05,4.03474e-07,1.59684e-05,-0.000381793,0.0111906,0.678137,0.638507,0.667794,0.647957,0,0
1.38,0.0068361,-0.000308175,-0.00705284,1.06062e-05,0.000148473,0.00948557,-0.000389767,3.53049e-05,4.32162e-07,1.53546e-05,-0.000389879,0.0111873,0.678137,0.638507,0.667794,0.647957,0,0
1.381,0.00683571,-0.00030814,-0.00705284,1.06164e-05,0.000148276,0.00949116,-0.000386226,3.50674e-05,4.60657e-07,1.47269e-05,-0.000397897,0.011184,0.678137,0.638508,0.667794,0.647957,0,0
1.382,0.00683533,-0.000308105,-0.00705284,1.06263e-05,0.000148075,0.00949676,-0.000382695,3.48301e-05,4.88924e-07,1.40829e-05,-0.00040585,0.0111807,0.678137,0.638508,0.667794,0.647957,0,0
1.383,0.00683495,-0.000308071,-0.00705284,1.0636e-05,0.00014787,0.00950235,-0.000379174,3.45929e-05,5.16975e-07,1.34354e-05,-0.000413726,0.0111774,0.678137,0.638508,0.667794,0.647957,0,0
1.384,0.00683457,-0.000308036,-0.00705284,1.06453e-05,0.000147661,0.00950793,-0.000375662,3.43559e-05,5.44902e-07,1.27724e-05,-0.000421537,0.0111742,0.678137,0.638508,0.667794,0.647957,0,0
1.385,0.00683419,-0.000308002,-0.00705284,1.06544e-05,0.000147448,0.00951352,-0.00037216,3.41191e-05,5.72666e-07,1.20974e-05,-0.000429275,0.0111709,0.678136,0.638508,0.667794,0.647957,0,0
1.386,0.00683382,-0.000307968,-0.00705284,1.06632e-05,0.000147232,0.00951911,-0.000368668,3.38825e-05,6.0006e-07,1.14203e-05,-0.000436941,0.0111676,0.678136,0.638508,0.667794,0.647957,0,0
1.387,0.00683346,-0.000307934,-0.00705284,1.06716e-05,0.000147011,0.00952469,-0.000365186,3.3646e-05,6.27229e-07,1.07316e-05,-0.00044453,0.0111643,0.678136,0.638508,0.667794,0.647957,0,0
1.388,0.00683309,-0.000307901,-0.00705284,1.06798e-05,0.000146787,0.00953027,-0.000361714,3.34098e-05,6.54264e-07,1.00319e-05,-0.000452039,0.0111611,0.678136,0.638508,0.667794,0.647957,0,0
1.389,0.00683273,-0.000307867,-0.00705284,1.06876e-05,0.000146559,0.00953585,-0.000358252,3.31738e-05,6.81128e-07,9.32471e-06,-0.000459475,0.0111578,0.678136,0.638508,0.667794,0.647956,0,0
1.39,0.00683238,-0.000307834,-0.00705284,1.06951e-05,0.000146328,0.00954143,-0.0003548,3.29379e-05,7.07657e-07,8.61638e-06,-0.000466828,0.0111545,0.678136,0.638508,0.667794,0.647956,0,0
1.391,0.00683202,-0.000307801,-0.00705284,1.07023e-05,0.000146093,0.00954701,-0.000351358,3.27023e-05,7.33862e-07,7.90083e-06,-0.000474104,0.0111513,0.678136,0.638508,0.667794,0.647956,0,0
1.392,0.00683167,-0.000307769,-0.00705283,1.07092e-05,0.000145854,0.00955258,-0.000347927,3.24669e-05,7.59635e-07,7.18739e-06,-0.000481296,0.011148,0.678136,0.638508,0.667794,0.647956,0,0
1.393,0.00683133,-0.000307737,-0.00705283,1.07157e-05,0.000145611,0.00955816,-0.000344505,3.22317e-05,7.84992e-07,6.47624e-06,-0.000488421,0.0111447,0.678136,0.638508,0.667794,0.647956,0,0
1.394,0.00683099,-0.000307704,-0.00705283,1.0722e-05,0.000145365,0.00956373,-0.000341094,3.19967e-05,8.10002e-07,5.76985e-06,-0.000495467,0.0111415,0.678136,0.638508,0.667794,0.647956,0,0
1.395,0.00683065,-0.000307673,-0.00705283,1.07279e-05,0.000145116,0.0095693,-0.000337694,3.1762e-05,8.3468e-07,5.06169e-06,-0.000502431,0.0111382,0.678135,0.638509,0.667794,0.647956,0,0
1.396,0.00683031,-0.000307641,-0.00705283,1.07334e-05,0.000144863,0.00957487,-0.000334304,3.15275e-05,8.58864e-07,4.35842e-06,-0.00050933,0.0111349,0.678135,0.638509,0.667794,0.647956,0,0
1.397,0.00682998,-0.000307609,-0.00705283,1.07387e-05,0.000144606,0.00958043,-0.000330924,3.12932e-05,8.82621e-07,3.66277e-06,-0.000516163,0.0111317,0.678135,0.638509,0.667794,0.647956,0,0
1.398,0.00682965,-0.000307578,-0.00705283,1.07437e-05,0.000144347,0.009586,-0.000327555,3.10592e-05,9.05926e-07,2.98357e-06,-0.000522932,0.0111284,0.678135,0.638509,0.667794,0.647956,0,0
1.399,0.00682932,-0.000307547,-0.00705283,1.07483e-05,0.000144083,0.00959156,-0.000324196,3.08254e-05,9.28806e-07,2.31366e-06,-0.000529632,0.0111251,0.678135,0.638509,0.667794,0.647956,0,0
1.4,0.006829,-0.000307517,-0.00705283,1.07527e-05,0.000143817,0.00959713,-0.000320848,3.05919e-05,9.51446e-07,1.65258e-06,-0.000536266,0.0111219,0.678135,0.638509,0.667794,0.647956,0,0
1.401,0.00682868,-0.000307486,-0.00705283,1.07567e-05,0.000143547,0.00960269,-0.000317511,3.03587e-05,9.73601e-07,9.99971e-07,-0.000542839,0.0111186,0.678135,0.638509,0.667794,0.647956,0,0
1.402,0.00682837,-0.000307456,-0.00705283,1.07605e-05,0.000143274,0.00960825,-0.000314184,3.01257e-05,9.95122e-07,3.55333e-07,-0.000549347,0.0111153,0.678135,0.638509,0.667794,0.647956,0,0
1.403,0.00682805,-0.000307426,-0.00705283,1.07639e-05,0.000142998,0.0096138,-0.000310868,2.9893e-05,1.01617e-06,-2.91149e-07,-0.00055579,0.0111121,0.678135,0.638509,0.667794,0.647956,0,0
1.404,0.00682774,-0.000307396,-0.00705282,1.07671e-05,0.000142718,0.00961936,-0.000307563,2.96606e-05,1.03706e-06,-9.36209e-07,-0.000562173,0.0111088,0.678134,0.638509,0.667794,0.647955,0,0
1.405,0.00682744,-0.000307367,-0.00705282,1.077e-05,0.000142435,0.00962491,-0.000304269,2.94284e-05,1.05793e-06,-1.58313e-06,-0.000568491,0.0111056,0.678134,0.638509,0.667794,0.647955,0,0
1.406,0.00682713,-0.000307337,-0.00705282,1.07726e-05,0.00014215,0.00963047,-0.000300986,2.91965e-05,1.07864e-06,-2.2287e-06,-0.000574749,0.0111023,0.678134,0.638509,0.667794,0.647955,0,0
1.407,0.00682684,-0.000307308,-0.00705282,1.07749e-05,0.000141861,0.00963602,-0.000297713,2.89649e-05,1.09912e-06,-2.86699e-06,-0.000580944,0.0110991,0.678134,0.638509,0.667794,0.647955,0,0
1.408,0.00682654,-0.000307279,-0.00705282,1.07769e-05,0.000141568,0.00964157,-0.000294452,2.87336e-05,1.11926e-06,-3.49522e-06,-0.000587083,0.0110958,0.678134,0.638509,0.667795,0.647955,0,0
1.409,0.00682625,-0.000307251,-0.00705282,1.07786e-05,0.000141273,0.00964711,-0.000291201,2.85026e-05,1.13902e-06,-4.1232e-06,-0.000593165,0.0110926,0.678134,0.638509,0.667795,0.647955,0,0
1.41,0.00682596,-0.000307222,-0.00705282,1.07801e-05,0.000140975,0.00965266,-0.000287962,2.82719e-05,1.15826e-06,-4.74455e-06,-0.000599205,0.0110893,0.678134,0.638509,0.667795,0.647955,0,0
1.411,0.00682567,-0.000307194,-0.00705282,1.07812e-05,0.000140674,0.0096582,-0.000284734,2.80416e-05,1.17708e-06,-5.35981e-06,-0.000605193,0.0110861,0.678134,0.638509,0.667795,0.647955,0,0
1.412,0.00682539,-0.000307166,-0.00705282,1.07821e-05,0.00014037,0.00966375,-0.000281517,2.78115e-05,1.19555e-06,-5.97245e-06,-0.000611128,0.0110828,0.678134,0.638509,0.667795,0.647955,0,0
1.413,0.00682511,-0.000307139,-0.00705281,1.07827e-05,0.000140063,0.00966929,-0.000278311,2.75817e-05,1.21346e-06,-6.57951e-06,-0.000617009,0.0110796,0.678134,0.638509,0.667795,0.647955,0,0
1.414,0.00682483,-0.000307111,-0.00705281,1.07831e-05,0.000139753,0.00967483,-0.000275117,2.73523e-05,1.23106e-06,-7.18461e-06,-0.000622831,0.0110763,0.678134,0.638509,0.667795,0.647955,0,0
1.415,0.00682456,-0.000307084,-0.00705281,1.07831e-05,0.00013944,0.00968036,-0.000271933,2.71232e-05,1.24845e-06,-7.78797e-06,-0.000628589,0.0110731,0.678133,0.638509,0.667795,0.647955,0,0
1.416,0.00682429,-0.000307057,-0.00705281,1.07829e-05,0.000139124,0.0096859,-0.000268761,2.68944e-05,1.26584e-06,-8.39287e-06,-0.000634283,0.0110698,0.678133,0.63851,0.667795,0.647955,0,0
1.417,0.00682402,-0.00030703,-0.00705281,1.07824e-05,0.000138805,0.00969144,-0.000265601,2.66659e-05,1.28307e-06,-9.00535e-06,-0.000639917,0.0110666,0.678133,0.63851,0.667795,0.647955,0,0
1.418,0.00682376,-0.000307004,-0.00705281,1.07816e-05,0.000138484,0.00969697,-0.000262451,2.64378e-05,1.30019e-06,-9.62849e-06,-0.000645477,0.0110633,0.678133,0.63851,0.667795,0.647955,0,0
